"Year"	"Sample Date"	"Plot"	"Heat Treatment"	"Species"	"Mass (g/m2)"
2012	6/5/2012 0:00	229	High	Agrostis scabra	0
2012	6/5/2012 0:00	229	High	Andropogon gerardi	3.42
2012	8/13/2012 0:00	229	High	Andropogon gerardi	40.73
2012	6/5/2012 0:00	229	High	Bouteloua gracilis	0.08
2012	8/13/2012 0:00	229	High	Bouteloua gracilis	0.13
2012	6/5/2012 0:00	229	High	Cyperus sp.	0.01
2012	8/13/2012 0:00	229	High	Cyperus sp.	0.068
2012	8/13/2012 0:00	229	High	Koeleria cristata	0.028
2012	6/5/2012 0:00	229	High	Miscellaneous litter	1.43
2012	6/5/2012 0:00	229	High	Petalostemum purpureum	37.63
2012	8/13/2012 0:00	229	High	Petalostemum purpureum	141.35
2012	6/5/2012 0:00	229	High	Poa pratensis	0.1
2012	6/5/2012 0:00	229	High	Schizachyrium scoparium	36.37
2012	8/13/2012 0:00	229	High	Schizachyrium scoparium	318
2012	6/5/2012 0:00	229	High	Sporobolus cryptandrus	0.15
2012	8/13/2012 0:00	229	High	Sporobolus cryptandrus	0.06
2012	6/5/2012 0:00	229	Low	Agrostis scabra	0.03
2012	6/5/2012 0:00	229	Low	Andropogon gerardi	4.18
2012	6/5/2012 0:00	229	Low	Bouteloua gracilis	0.12
2012	8/13/2012 0:00	229	Low	Bouteloua gracilis	1.23
2012	8/13/2012 0:00	229	Low	Cyperus sp.	0.38
2012	6/5/2012 0:00	229	Low	Miscellaneous litter	1.55
2012	6/5/2012 0:00	229	Low	Petalostemum purpureum	72.32
2012	8/13/2012 0:00	229	Low	Petalostemum purpureum	98.329
2012	6/5/2012 0:00	229	Low	Poa pratensis	1.63
2012	8/13/2012 0:00	229	Low	Poa pratensis	1.5
2012	6/5/2012 0:00	229	Low	Schizachyrium scoparium	12.43
2012	8/13/2012 0:00	229	Low	Schizachyrium scoparium	279.93
2012	6/5/2012 0:00	229	Low	Sorghastrum nutans	0.92
2012	8/13/2012 0:00	229	Low	Sorghastrum nutans	11.83
2012	8/13/2012 0:00	229	Low	Sporobolus cryptandrus	0.08
2012	8/13/2012 0:00	230	Control	Agrostis scabra	1.1
2012	8/13/2012 0:00	230	Control	Aristida basiramea	2.23
2012	6/5/2012 0:00	230	Control	Bouteloua gracilis	0.2
2012	6/5/2012 0:00	230	Control	Crepis tectorum	0.12
2012	8/13/2012 0:00	230	Control	Crepis tectorum	0.35
2012	6/5/2012 0:00	230	Control	Cyperus sp.	0.01
2012	8/13/2012 0:00	230	Control	Cyperus sp.	0.4
2012	8/13/2012 0:00	230	Control	Digitaria sp.	0.2
2012	6/5/2012 0:00	230	Control	Koeleria cristata	0.4
2012	6/5/2012 0:00	230	Control	Miscellaneous litter	1.88
2012	6/5/2012 0:00	230	Control	Panicum virgatum	28.2
2012	8/13/2012 0:00	230	Control	Panicum virgatum	160
2012	8/13/2012 0:00	230	Control	Poa pratensis	0.013
2012	6/5/2012 0:00	230	Control	Rumex acetosella	0
2012	8/13/2012 0:00	230	Control	Schizachyrium scoparium	1.45
2012	6/5/2012 0:00	230	Control	Sorghastrum nutans	1.29
2012	8/13/2012 0:00	230	Control	Sorghastrum nutans	5.9
2012	6/5/2012 0:00	230	Control	Sporobolus cryptandrus	0.42
2012	8/13/2012 0:00	230	Control	Sporobolus cryptandrus	1.35
2012	6/5/2012 0:00	230	Control	Taraxicum officinalis	0.03
2012	8/13/2012 0:00	230	Control	Taraxicum officinalis	0.033
2012	8/13/2012 0:00	230	High	Andropogon gerardi	1.68
2012	6/6/2012 0:00	230	High	Aristida basiramea	0.05
2012	8/13/2012 0:00	230	High	Aristida basiramea	1.8
2012	6/6/2012 0:00	230	High	Bouteloua curtipendula	0.1
2012	8/13/2012 0:00	230	High	Bouteloua gracilis	0.038
2012	6/6/2012 0:00	230	High	Cyperus sp.	0.07
2012	8/13/2012 0:00	230	High	Cyperus sp.	0.13
2012	8/13/2012 0:00	230	High	Lupinus perennis	0.35
2012	6/5/2012 0:00	230	High	Miscellaneous litter	1.17
2012	8/13/2012 0:00	230	High	Mollugo verticillata	0.23
2012	6/5/2012 0:00	230	High	Panicum virgatum	39.65
2012	8/13/2012 0:00	230	High	Panicum virgatum	165.78
2012	6/6/2012 0:00	230	High	Poa pratensis	0.18
2012	8/13/2012 0:00	230	High	Poa pratensis	0.78
2012	6/6/2012 0:00	230	High	Schizachyrium scoparium	0.17
2012	8/13/2012 0:00	230	High	Schizachyrium scoparium	8.78
2012	6/6/2012 0:00	230	High	Sorghastrum nutans	4.8
2012	8/13/2012 0:00	230	High	Sorghastrum nutans	35.3
2012	8/13/2012 0:00	230	High	Sporobolus cryptandrus	0.093
2012	6/5/2012 0:00	230	Low	Aristida basiramea	0.24
2012	8/13/2012 0:00	230	Low	Aristida basiramea	2.55
2012	6/5/2012 0:00	230	Low	Berteroa incana	0
2012	6/5/2012 0:00	230	Low	Bouteloua gracilis	0.27
2012	8/13/2012 0:00	230	Low	Bouteloua gracilis	0.15
2012	8/13/2012 0:00	230	Low	Crepis tectorum	0.08
2012	6/5/2012 0:00	230	Low	Cyperus sp.	0.13
2012	8/13/2012 0:00	230	Low	Cyperus sp.	0.33
2012	8/13/2012 0:00	230	Low	Digitaria sp.	0.2
2012	8/13/2012 0:00	230	Low	Eragrostis spectabilis	2.08
2012	6/5/2012 0:00	230	Low	Miscellaneous litter	0.53
2012	8/13/2012 0:00	230	Low	Miscellaneous litter	1.38
2012	8/13/2012 0:00	230	Low	Mollugo verticillata	0.028
2012	6/5/2012 0:00	230	Low	Panicum virgatum	25.45
2012	8/13/2012 0:00	230	Low	Panicum virgatum	106.3
2012	8/13/2012 0:00	230	Low	Rumex acetosella	0.15
2012	6/5/2012 0:00	230	Low	Schizachyrium scoparium	0.97
2012	8/13/2012 0:00	230	Low	Schizachyrium scoparium	1
2012	6/5/2012 0:00	230	Low	Sorghastrum nutans	2.88
2012	8/13/2012 0:00	230	Low	Sorghastrum nutans	29.1
2012	6/5/2012 0:00	230	Low	Sporobolus cryptandrus	1.53
2012	8/13/2012 0:00	230	Low	Sporobolus cryptandrus	2.08
2012	8/13/2012 0:00	233	Control	Agropyron repens	0.95
2012	8/13/2012 0:00	233	Control	Andropogon gerardi	1.35
2012	6/5/2012 0:00	233	Control	Aristida basiramea	0.32
2012	8/13/2012 0:00	233	Control	Aristida basiramea	7.1
2012	8/13/2012 0:00	233	Control	Asclepias tuberosa	0.033
2012	6/5/2012 0:00	233	Control	Bouteloua gracilis	0.43
2012	8/13/2012 0:00	233	Control	Bouteloua gracilis	1.38
2012	6/5/2012 0:00	233	Control	Cyperus sp.	0.03
2012	8/13/2012 0:00	233	Control	Cyperus sp.	0.2
2012	6/5/2012 0:00	233	Control	Koeleria cristata	1.62
2012	8/13/2012 0:00	233	Control	Koeleria cristata	1.1
2012	8/13/2012 0:00	233	Control	Leptoloma cognatum	0.015
2012	6/5/2012 0:00	233	Control	Liatris aspera	54.07
2012	8/13/2012 0:00	233	Control	Liatris aspera	278.8
2012	6/5/2012 0:00	233	Control	Miscellaneous litter	5.8
2012	8/13/2012 0:00	233	Control	Miscellaneous litter	8.38
2012	8/13/2012 0:00	233	Control	Panicum virgatum	0.3
2012	6/5/2012 0:00	233	Control	Petalostemum purpureum	42.92
2012	8/13/2012 0:00	233	Control	Petalostemum purpureum	74.78
2012	6/5/2012 0:00	233	Control	Poa pratensis	16.97
2012	8/13/2012 0:00	233	Control	Poa pratensis	31.68
2012	6/5/2012 0:00	233	Control	Schizachyrium scoparium	0.02
2012	8/13/2012 0:00	233	Control	Schizachyrium scoparium	0.1
2012	6/5/2012 0:00	233	Control	Sorghastrum nutans	0.05
2012	6/5/2012 0:00	233	Control	Sporobolus cryptandrus	0.05
2012	8/13/2012 0:00	233	Control	Sporobolus cryptandrus	0.15
2012	6/5/2012 0:00	233	High	Aristida basiramea	0.1
2012	8/13/2012 0:00	233	High	Aristida basiramea	7
2012	6/5/2012 0:00	233	High	Bouteloua gracilis	0.09
2012	8/13/2012 0:00	233	High	Bouteloua gracilis	2.45
2012	6/5/2012 0:00	233	High	Cyperus sp.	0.14
2012	8/13/2012 0:00	233	High	Cyperus sp.	0.98
2012	6/5/2012 0:00	233	High	Liatris aspera	67.97
2012	8/13/2012 0:00	233	High	Liatris aspera	104.18
2012	6/5/2012 0:00	233	High	Miscellaneous litter	0.52
2012	6/5/2012 0:00	233	High	Petalostemum purpureum	92.98
2012	8/13/2012 0:00	233	High	Petalostemum purpureum	257.08
2012	6/5/2012 0:00	233	High	Poa pratensis	6.16
2012	8/13/2012 0:00	233	High	Poa pratensis	18.9
2012	6/5/2012 0:00	233	High	Sorghastrum nutans	0.37
2012	8/13/2012 0:00	233	High	Sorghastrum nutans	3.68
2012	6/5/2012 0:00	233	High	Sporobolus cryptandrus	0.83
2012	6/5/2012 0:00	233	Low	Agropyron repens	0.05
2012	6/5/2012 0:00	233	Low	Agrostis scabra	0.43
2012	8/13/2012 0:00	233	Low	Agrostis scabra	0.78
2012	6/5/2012 0:00	233	Low	Andropogon gerardi	0.03
2012	6/5/2012 0:00	233	Low	Aristida basiramea	0.25
2012	8/13/2012 0:00	233	Low	Aristida basiramea	6.48
2012	6/5/2012 0:00	233	Low	Bouteloua curtipendula	0.12
2012	6/5/2012 0:00	233	Low	Bouteloua gracilis	0.22
2012	8/13/2012 0:00	233	Low	Bouteloua gracilis	3.03
2012	6/5/2012 0:00	233	Low	Coreopsis palmata	2.12
2012	8/13/2012 0:00	233	Low	Cyperus sp.	1.68
2012	6/5/2012 0:00	233	Low	Koeleria cristata	0.43
2012	8/13/2012 0:00	233	Low	Koeleria cristata	0.28
2012	8/13/2012 0:00	233	Low	Leptoloma cognatum	0.1
2012	6/5/2012 0:00	233	Low	Liatris aspera	45.97
2012	8/13/2012 0:00	233	Low	Liatris aspera	148.58
2012	6/5/2012 0:00	233	Low	Miscellaneous litter	2.9
2012	8/13/2012 0:00	233	Low	Miscellaneous litter	5.1
2012	8/13/2012 0:00	233	Low	Panicum virgatum	0.15
2012	6/5/2012 0:00	233	Low	Petalostemum purpureum	70.69
2012	8/13/2012 0:00	233	Low	Petalostemum purpureum	106.9335
2012	6/5/2012 0:00	233	Low	Poa pratensis	7.3
2012	8/13/2012 0:00	233	Low	Poa pratensis	12.55
2012	8/13/2012 0:00	233	Low	Schizachyrium scoparium	0.43
2012	8/13/2012 0:00	233	Low	Sorghastrum nutans	5.3
2012	6/5/2012 0:00	233	Low	Sporobolus cryptandrus	0.28
2012	8/13/2012 0:00	233	Low	Sporobolus cryptandrus	0.2
2012	6/5/2012 0:00	237	Control	Agropyron repens	0.04
2012	8/13/2012 0:00	237	Control	Agropyron repens	0.06
2012	6/5/2012 0:00	237	Control	Agrostis scabra	0.03
2012	6/5/2012 0:00	237	Control	Aristida basiramea	0.77
2012	8/13/2012 0:00	237	Control	Aristida basiramea	3.48
2012	6/5/2012 0:00	237	Control	Bouteloua curtipendula	0.01
2012	6/5/2012 0:00	237	Control	Cyperus sp.	0.05
2012	8/13/2012 0:00	237	Control	Cyperus sp.	0.78
2012	6/5/2012 0:00	237	Control	Digitaria sp.	0.03
2012	8/13/2012 0:00	237	Control	Digitaria sp.	1.2
2012	8/13/2012 0:00	237	Control	Euphorbia (supina) maculata	0.008
2012	8/13/2012 0:00	237	Control	Koeleria cristata	0.2
2012	6/5/2012 0:00	237	Control	Miscellaneous litter	0.98
2012	6/5/2012 0:00	237	Control	Poa pratensis	3.85
2012	8/13/2012 0:00	237	Control	Poa pratensis	4.78
2012	8/13/2012 0:00	237	Control	Schizachyrium scoparium	0.45
2012	8/13/2012 0:00	237	Control	Sporobolus cryptandrus	0.03
2012	8/13/2012 0:00	237	Control	Taraxicum officinalis	0.015
2012	6/5/2012 0:00	237	High	Agropyron repens	0.18
2012	8/13/2012 0:00	237	High	Agropyron repens	0.013
2012	6/5/2012 0:00	237	High	Andropogon gerardi	0.07
2012	6/5/2012 0:00	237	High	Aristida basiramea	0.42
2012	8/13/2012 0:00	237	High	Aristida basiramea	0.5
2012	6/5/2012 0:00	237	High	Asclepias tuberosa	0.01
2012	6/5/2012 0:00	237	High	Cyperus sp.	0.08
2012	8/13/2012 0:00	237	High	Cyperus sp.	0.18
2012	6/5/2012 0:00	237	High	Digitaria sp.	0.3
2012	8/13/2012 0:00	237	High	Digitaria sp.	1.35
2012	8/13/2012 0:00	237	High	Lupinus perennis	0.08
2012	6/5/2012 0:00	237	High	Miscellaneous litter	0.38
2012	6/5/2012 0:00	237	High	Physalis virginiana	0.1
2012	6/5/2012 0:00	237	High	Poa pratensis	1.95
2012	8/13/2012 0:00	237	High	Poa pratensis	2.38
2012	6/5/2012 0:00	237	High	Schizachyrium scoparium	0.01
2012	8/13/2012 0:00	237	High	Setaria lutescens (glauca)	0.028
2012	8/13/2012 0:00	237	High	Sorghastrum nutans	1.38
2012	6/5/2012 0:00	237	Low	Agropyron repens	0.25
2012	6/5/2012 0:00	237	Low	Agrostis scabra	0.04
2012	8/13/2012 0:00	237	Low	Agrostis scabra	0.07
2012	6/5/2012 0:00	237	Low	Aristida basiramea	0.38
2012	8/13/2012 0:00	237	Low	Aristida basiramea	0.45
2012	6/5/2012 0:00	237	Low	Cyperus sp.	0.5
2012	8/13/2012 0:00	237	Low	Cyperus sp.	0.3
2012	6/5/2012 0:00	237	Low	Digitaria sp.	0.07
2012	8/13/2012 0:00	237	Low	Digitaria sp.	5.6
2012	6/5/2012 0:00	237	Low	Koeleria cristata	0.03
2012	6/5/2012 0:00	237	Low	Miscellaneous litter	0.77
2012	6/5/2012 0:00	237	Low	Poa pratensis	1.85
2012	8/13/2012 0:00	237	Low	Poa pratensis	0.48
2012	6/5/2012 0:00	237	Low	Schizachyrium scoparium	0.17
2012	6/6/2012 0:00	249	Control	Achillea millefolium(lanulosa)	0.48
2012	6/6/2012 0:00	249	Control	Amorpha canescens	4.1
2012	8/13/2012 0:00	249	Control	Amorpha canescens	0.68
2012	6/6/2012 0:00	249	Control	Andropogon gerardi	28.17
2012	8/13/2012 0:00	249	Control	Andropogon gerardi	183.68
2012	8/13/2012 0:00	249	Control	Asclepias tuberosa	1.38
2012	6/6/2012 0:00	249	Control	Berteroa incana	0.01
2012	6/6/2012 0:00	249	Control	Bouteloua curtipendula	0.02
2012	8/13/2012 0:00	249	Control	Bouteloua curtipendula	2.98
2012	6/6/2012 0:00	249	Control	Bouteloua gracilis	1.35
2012	8/13/2012 0:00	249	Control	Bouteloua gracilis	2.68
2012	6/6/2012 0:00	249	Control	Coreopsis palmata	0.55
2012	8/13/2012 0:00	249	Control	Coreopsis palmata	12.65
2012	6/6/2012 0:00	249	Control	Cyperus sp.	0.18
2012	6/6/2012 0:00	249	Control	Digitaria sp.	0
2012	6/6/2012 0:00	249	Control	Lespedeza capitata	5.93
2012	8/13/2012 0:00	249	Control	Lespedeza capitata	26.3
2012	8/13/2012 0:00	249	Control	Liatris aspera	12.93
2012	6/6/2012 0:00	249	Control	Lupinus perennis	20.75
2012	8/13/2012 0:00	249	Control	Lupinus perennis	19.98
2012	6/6/2012 0:00	249	Control	Miscellaneous litter	5.07
2012	8/13/2012 0:00	249	Control	Miscellaneous litter	15.43
2012	6/6/2012 0:00	249	Control	Panicum oligosanthes	1.15
2012	8/13/2012 0:00	249	Control	Panicum oligosanthes	0.5
2012	6/6/2012 0:00	249	Control	Panicum virgatum	0.27
2012	8/13/2012 0:00	249	Control	Panicum virgatum	4.33
2012	6/6/2012 0:00	249	Control	Petalostemum candidum	1.75
2012	8/13/2012 0:00	249	Control	Petalostemum candidum	2.8
2012	6/6/2012 0:00	249	Control	Petalostemum purpureum	2.03
2012	8/13/2012 0:00	249	Control	Petalostemum purpureum	7.45
2012	6/6/2012 0:00	249	Control	Poa pratensis	24.75
2012	8/13/2012 0:00	249	Control	Poa pratensis	38.73
2012	6/6/2012 0:00	249	Control	Schizachyrium scoparium	3.55
2012	8/13/2012 0:00	249	Control	Schizachyrium scoparium	27.1
2012	6/6/2012 0:00	249	Control	Solidago nemoralis	1.07
2012	8/13/2012 0:00	249	Control	Solidago nemoralis	10.05
2012	6/6/2012 0:00	249	Control	Sorghastrum nutans	1.92
2012	8/13/2012 0:00	249	Control	Sorghastrum nutans	3
2012	6/6/2012 0:00	249	Control	Sporobolus cryptandrus	0.22
2012	8/13/2012 0:00	249	Control	Sporobolus cryptandrus	0.65
2012	6/6/2012 0:00	249	Control	Taraxicum officinalis	0.67
2012	6/6/2012 0:00	249	High	Achillea millefolium(lanulosa)	3.45
2012	8/13/2012 0:00	249	High	Achillea millefolium(lanulosa)	1.53
2012	6/6/2012 0:00	249	High	Amorpha canescens	8
2012	6/6/2012 0:00	249	High	Andropogon gerardi	15.75
2012	8/13/2012 0:00	249	High	Andropogon gerardi	34.78
2012	6/6/2012 0:00	249	High	Asclepias tuberosa	8.07
2012	8/13/2012 0:00	249	High	Asclepias tuberosa	24.88
2012	6/6/2012 0:00	249	High	Bouteloua curtipendula	0.13
2012	8/13/2012 0:00	249	High	Bouteloua curtipendula	5.78
2012	6/6/2012 0:00	249	High	Bouteloua gracilis	1.58
2012	8/13/2012 0:00	249	High	Bouteloua gracilis	8.3
2012	6/6/2012 0:00	249	High	Cyperus sp.	0.02
2012	8/13/2012 0:00	249	High	Euphorbia glyptosperma	0.04
2012	6/6/2012 0:00	249	High	Lespedeza capitata	19.85
2012	8/13/2012 0:00	249	High	Lespedeza capitata	39.4
2012	6/6/2012 0:00	249	High	Liatris aspera	2.45
2012	8/13/2012 0:00	249	High	Liatris aspera	0.48
2012	6/6/2012 0:00	249	High	lupinus perennis	57.8
2012	8/13/2012 0:00	249	High	Lupinus perennis	34.63
2012	6/6/2012 0:00	249	High	Miscellaneous litter	5.7
2012	8/13/2012 0:00	249	High	Miscellaneous litter	1.8
2012	8/13/2012 0:00	249	High	Panicum oligosanthes	0.03
2012	6/6/2012 0:00	249	High	Petalostemum candidum	2.2
2012	8/13/2012 0:00	249	High	Petalostemum candidum	1.65
2012	6/6/2012 0:00	249	High	Petalostemum purpureum	24.25
2012	8/13/2012 0:00	249	High	Petalostemum purpureum	44.55
2012	6/6/2012 0:00	249	High	Petalostemum villosum	0.43
2012	8/13/2012 0:00	249	High	Petalostemum villosum	20.08
2012	6/6/2012 0:00	249	High	Poa pratensis	20.15
2012	8/13/2012 0:00	249	High	Poa pratensis	36.58
2012	6/6/2012 0:00	249	High	Schizachyrium scoparium	6.33
2012	8/13/2012 0:00	249	High	Schizachyrium scoparium	40.53
2012	6/6/2012 0:00	249	High	Sorghastrum nutans	1.58
2012	8/13/2012 0:00	249	High	Sorghastrum nutans	12.98
2012	6/6/2012 0:00	249	High	Sporobolus cryptandrus	0.01
2012	8/13/2012 0:00	249	High	Sporobolus cryptandrus	1.85
2012	6/6/2012 0:00	249	Low	Amorpha canescens	7.26
2012	8/13/2012 0:00	249	Low	Amorpha canescens	0.98
2012	6/6/2012 0:00	249	Low	Andropogon gerardi	26.87
2012	8/13/2012 0:00	249	Low	Andropogon gerardi	99.5
2012	6/6/2012 0:00	249	Low	Asclepias tuberosa	0.82
2012	8/13/2012 0:00	249	Low	Bouteloua curtipendula	4.88
2012	6/6/2012 0:00	249	Low	Bouteloua gracilis	1.75
2012	8/13/2012 0:00	249	Low	Bouteloua gracilis	1.85
2012	6/6/2012 0:00	249	Low	Coreopsis palmata	1.32
2012	8/13/2012 0:00	249	Low	Coreopsis palmata	19.8
2012	6/6/2012 0:00	249	Low	Cyperus sp.	0.12
2012	6/6/2012 0:00	249	Low	Koeleria cristata	0.28
2012	6/6/2012 0:00	249	Low	Lespedeza capitata	6.69
2012	8/13/2012 0:00	249	Low	Lespedeza capitata	21.33
2012	6/6/2012 0:00	249	Low	Lupinus perennis	35.12
2012	8/13/2012 0:00	249	Low	Lupinus perennis	29.13
2012	6/6/2012 0:00	249	Low	Miscellaneous litter	5.04
2012	8/13/2012 0:00	249	Low	Miscellaneous litter	7.1
2012	6/6/2012 0:00	249	Low	Panicum oligosanthes	0.04
2012	6/6/2012 0:00	249	Low	Panicum virgatum	0.03
2012	6/6/2012 0:00	249	Low	Petalostemum candidum	0.62
2012	6/6/2012 0:00	249	Low	Petalostemum purpureum	21.24
2012	8/13/2012 0:00	249	Low	Petalostemum purpureum	62.58
2012	6/6/2012 0:00	249	Low	Poa pratensis	18.52
2012	8/13/2012 0:00	249	Low	Poa pratensis	42.3
2012	6/6/2012 0:00	249	Low	Schizachyrium scoparium	7.9
2012	8/13/2012 0:00	249	Low	Schizachyrium scoparium	23
2012	6/6/2012 0:00	249	Low	Solidago nemoralis	7.51
2012	6/6/2012 0:00	249	Low	Solidago rigida	12.98
2012	8/13/2012 0:00	249	Low	Solidago rigida	63.23
2012	6/6/2012 0:00	249	Low	Sorghastrum nutans	1.46
2012	8/13/2012 0:00	249	Low	Sorghastrum nutans	23.95
2012	6/6/2012 0:00	249	Low	Sporobolus cryptandrus	0.23
2012	6/6/2012 0:00	249	Low	Taraxicum officinalis	0.28
2012	6/6/2012 0:00	253	Control	Achillea millefolium(lanulosa)	2.18
2012	8/13/2012 0:00	253	Control	Achillea millefolium(lanulosa)	13.23
2012	6/6/2012 0:00	253	Control	Agrostis scabra	0.01
2012	8/13/2012 0:00	253	Control	Amorpha canescens	44.55
2012	6/6/2012 0:00	253	Control	Andropogon gerardi	25.57
2012	8/13/2012 0:00	253	Control	Andropogon gerardi	77.55
2012	6/6/2012 0:00	253	Control	Cyperus sp.	0.01
2012	6/6/2012 0:00	253	Control	Lespedeza capitata	3.18
2012	8/13/2012 0:00	253	Control	Lespedeza capitata	24.28
2012	6/6/2012 0:00	253	Control	Liatris aspera	1.7
2012	8/13/2012 0:00	253	Control	Liatris aspera	9.55
2012	6/6/2012 0:00	253	Control	Lupinus perennis	51.93
2012	8/13/2012 0:00	253	Control	Lupinus perennis	22.18
2012	6/6/2012 0:00	253	Control	Miscellaneous litter	3.64
2012	8/13/2012 0:00	253	Control	Miscellaneous litter	4.08
2012	6/6/2012 0:00	253	Control	Oxybaphus hirsutus	0.01
2012	6/6/2012 0:00	253	Control	Panicum oligosanthes	0.21
2012	8/13/2012 0:00	253	Control	Panicum oligosanthes	0.3
2012	6/6/2012 0:00	253	Control	Panicum virgatum	1.69
2012	8/13/2012 0:00	253	Control	Panicum virgatum	0.8
2012	6/6/2012 0:00	253	Control	Petalostemum candidum	0.64
2012	6/6/2012 0:00	253	Control	Petalostemum purpureum	24.35
2012	8/13/2012 0:00	253	Control	Petalostemum purpureum	39.68
2012	6/6/2012 0:00	253	Control	Poa pratensis	16.26
2012	8/13/2012 0:00	253	Control	Poa pratensis	32.23
2012	6/6/2012 0:00	253	Control	Schizachyrium scoparium	3.8
2012	8/13/2012 0:00	253	Control	Schizachyrium scoparium	47.85
2012	6/6/2012 0:00	253	Control	Sorghastrum nutans	14.64
2012	8/13/2012 0:00	253	Control	Sorghastrum nutans	18.58
2012	6/6/2012 0:00	253	Control	Taraxicum officinalis	0.13
2012	8/13/2012 0:00	253	Control	Taraxicum officinalis	0.055
2012	8/13/2012 0:00	253	High	Achillea millefolium(lanulosa)	0.48
2012	6/6/2012 0:00	253	High	Andropogon gerardi	12.57
2012	8/13/2012 0:00	253	High	Andropogon gerardi	77.05
2012	8/13/2012 0:00	253	High	Cyperus sp.	0.3
2012	6/6/2012 0:00	253	High	Koeleria cristata	0.1
2012	6/6/2012 0:00	253	High	Lespedeza capitata	9.63
2012	8/13/2012 0:00	253	High	Lespedeza capitata	60.3
2012	6/6/2012 0:00	253	High	Liatris aspera	35.02
2012	8/13/2012 0:00	253	High	Liatris aspera	0.3
2012	6/6/2012 0:00	253	High	Lupinus perennis	35.42
2012	8/13/2012 0:00	253	High	Lupinus perennis	8.53
2012	6/6/2012 0:00	253	High	Miscellaneous litter	1.33
2012	6/6/2012 0:00	253	High	Oxybaphus hirsutus	0.07
2012	6/6/2012 0:00	253	High	Panicum virgatum	7.05
2012	8/13/2012 0:00	253	High	Panicum virgatum	11.1
2012	6/6/2012 0:00	253	High	Petalostemum purpureum	18.88
2012	8/13/2012 0:00	253	High	Petalostemum purpureum	82.53
2012	8/13/2012 0:00	253	High	Physalis virginiana	0.018
2012	6/6/2012 0:00	253	High	Poa pratensis	11.08
2012	8/13/2012 0:00	253	High	Poa pratensis	11.35
2012	6/6/2012 0:00	253	High	Schizachyrium scoparium	16.27
2012	8/13/2012 0:00	253	High	Schizachyrium scoparium	49.3
2012	8/13/2012 0:00	253	High	Solidago rigida	140.43
2012	6/6/2012 0:00	253	High	Sorghastrum nutans	4.65
2012	8/13/2012 0:00	253	High	Sorghastrum nutans	8.73
2012	8/13/2012 0:00	253	High	Sporobolus cryptandrus	1.28
2012	8/13/2012 0:00	253	Low	Achillea millefolium(lanulosa)	0.068
2012	8/13/2012 0:00	253	Low	Amorpha canescens	1.03
2012	6/6/2012 0:00	253	Low	Andropogon gerardi	16.02
2012	8/13/2012 0:00	253	Low	Andropogon gerardi	91.05
2012	6/6/2012 0:00	253	Low	Bouteloua gracilis	0.01
2012	6/6/2012 0:00	253	Low	Carex sp.	2.33
2012	8/13/2012 0:00	253	Low	Carex sp.	3
2012	6/6/2012 0:00	253	Low	Cyperus sp.	0.14
2012	6/6/2012 0:00	253	Low	Koeleria cristata	0.24
2012	8/13/2012 0:00	253	Low	Koeleria cristata	1.83
2012	6/6/2012 0:00	253	Low	Lespedeza capitata	2.86
2012	8/13/2012 0:00	253	Low	Lespedeza capitata	9.5415
2012	6/6/2012 0:00	253	Low	Liatris aspera	12.15
2012	8/13/2012 0:00	253	Low	Liatris aspera	5.98
2012	6/6/2012 0:00	253	Low	Lupinus perennis	34.84
2012	8/13/2012 0:00	253	Low	Lupinus perennis	8.13
2012	6/6/2012 0:00	253	Low	Miscellaneous litter	3.82
2012	6/6/2012 0:00	253	Low	Oxybaphus hirsutus	0.03
2012	8/13/2012 0:00	253	Low	Oxybaphus hirsutus	2.93
2012	6/6/2012 0:00	253	Low	Panicum oligosanthes	0.05
2012	8/13/2012 0:00	253	Low	Panicum oligosanthes	0.05
2012	6/6/2012 0:00	253	Low	Panicum virgatum	0.29
2012	8/13/2012 0:00	253	Low	Panicum virgatum	0.3
2012	6/6/2012 0:00	253	Low	Petalostemum purpureum	17.38
2012	8/13/2012 0:00	253	Low	Petalostemum purpureum	48.45
2012	6/6/2012 0:00	253	Low	Poa pratensis	11.15
2012	8/13/2012 0:00	253	Low	Poa pratensis	22.48
2012	6/6/2012 0:00	253	Low	Schizachyrium scoparium	14.52
2012	8/13/2012 0:00	253	Low	Schizachyrium scoparium	60.63
2012	6/6/2012 0:00	253	Low	Sorghastrum nutans	2.62
2012	8/13/2012 0:00	253	Low	Sorghastrum nutans	21.85
2012	6/15/2012 0:00	262	Control	Achillea millefolium(lanulosa)	0.35
2012	8/13/2012 0:00	262	Control	Achillea millefolium(lanulosa)	2.48
2012	6/15/2012 0:00	262	Control	Amorpha canescens	9.8
2012	8/13/2012 0:00	262	Control	Amorpha canescens	0.35
2012	6/15/2012 0:00	262	Control	Andropogon gerardi	16.28
2012	8/13/2012 0:00	262	Control	Andropogon gerardi	78.33
2012	6/15/2012 0:00	262	Control	Bouteloua gracilis	2.35
2012	8/13/2012 0:00	262	Control	Bouteloua gracilis	11.88
2012	6/15/2012 0:00	262	Control	Coreopsis palmata	0.38
2012	8/13/2012 0:00	262	Control	Coreopsis palmata	7.3
2012	6/15/2012 0:00	262	Control	Cyperus sp.	0.01
2012	6/15/2012 0:00	262	Control	Hieracium aurantiacum	0.02
2012	6/15/2012 0:00	262	Control	Lespedeza capitata	1.28
2012	8/13/2012 0:00	262	Control	Lespedeza capitata	2.73
